-0.230,-0.756,6.373,-5.772,-0.346,-0.077,-2.595,-1.789,2.386,-11.759,0.187,-0.028,-0.301,-0.303
-0.090,-0.782,6.275,-5.829,-0.378,-0.071,-2.552,-1.795,1.879,-12.118,0.192,-0.037,-0.200,-0.111
-0.156,-0.834,6.207,-5.798,-0.379,-0.077,-2.595,-1.773,2.050,-11.894,0.201,-0.032,-0.201,-0.401
-0.041,-0.731,6.216,-5.994,-0.456,-0.060,-2.467,-1.878,2.060,-11.604,0.149,-0.032,-0.299,-0.207
-0.189,-0.886,5.992,-5.715,-0.393,-0.078,-2.608,-1.614,2.262,-11.546,0.219,-0.030,-0.252,-0.109
-0.189,-0.873,6.091,-5.549,-0.351,-0.080,-2.281,-1.735,1.957,-11.749,0.165,-0.038,-0.301,-0.206
-0.041,-0.795,6.575,-5.855,-0.384,-0.066,-2.498,-1.727,2.283,-11.973,0.229,-0.040,-0.355,-0.206
-0.256,-0.795,6.335,-5.772,-0.278,-0.104,-2.353,-1.757,2.262,-11.930,0.265,-0.021,-0.254,-0.159
-0.272,-0.744,6.757,-6.021,-0.245,-0.099,-2.543,-1.832,2.016,-11.771,0.280,-0.012,-0.196,-0.110
-0.198,-0.847,6.406,-6.077,-0.269,-0.102,-2.443,-1.856,2.000,-12.342,0.267,-0.001,-0.303,-0.012
-0.263,-0.717,6.283,-6.020,-0.341,-0.087,-2.608,-1.849,1.938,-11.973,0.188,-0.036,-0.200,-0.110
-0.156,-0.651,5.961,-5.994,-0.410,-0.073,-2.497,-1.681,2.141,-11.851,0.190,-0.030,-0.198,-0.447
-0.197,-0.705,6.224,-6.273,-0.387,-0.089,-2.651,-1.953,2.020,-11.973,0.200,-0.032,-0.201,-0.159
-0.032,-0.848,6.129,-5.715,-0.385,-0.075,-2.480,-1.817,2.141,-11.515,0.199,-0.046,-0.307,-0.061
-0.074,-0.756,6.127,-6.273,-0.435,-0.062,-2.536,-1.811,2.017,-11.906,0.192,-0.036,-0.203,-0.013
-0.041,-0.834,6.336,-5.969,-0.381,-0.072,-2.579,-1.652,2.246,-11.827,0.206,-0.040,-0.255,-0.061
-0.074,-0.940,6.284,-5.882,-0.401,-0.090,-2.710,-1.720,2.224,-11.837,0.177,-0.040,-0.203,-0.111
-0.189,-0.795,6.076,-6.103,-0.347,-0.081,-2.526,-1.901,2.344,-11.816,0.187,-0.036,-0.201,-0.013
-0.123,-0.872,6.060,-6.353,-0.384,-0.056,-2.493,-1.848,2.201,-11.615,0.221,-0.038,-0.496,0.035
-0.230,-0.796,5.992,-5.994,-0.364,-0.072,-2.703,-1.696,2.043,-11.458,0.181,-0.020,-0.254,-0.159
-0.107,-0.782,5.888,-6.103,-0.350,-0.071,-2.536,-1.924,2.364,-12.263,0.185,-0.029,-0.301,-0.303
-0.107,-0.782,5.888,-6.103,-0.350,-0.071,-2.536,-1.924,2.364,-12.263,0.185,-0.029,-0.301,-0.303
-0.180,-0.756,6.046,-5.937,-0.344,-0.086,-2.622,-1.895,2.241,-11.916,0.188,-0.036,-0.353,-0.061
-0.156,-0.756,6.079,-5.964,-0.310,-0.087,-2.578,-1.857,2.343,-11.771,0.208,-0.034,-0.048,-0.060
-0.198,-0.796,6.216,-6.110,-0.426,-0.064,-2.454,-1.689,2.038,-12.195,0.200,-0.032,-0.099,-0.255
-0.048,-0.795,6.254,-5.520,-0.402,-0.071,-2.510,-1.779,2.103,-11.837,0.161,-0.043,-0.149,-0.207
-0.032,-0.717,6.284,-6.299,-0.368,-0.071,-2.730,-2.000,1.978,-11.962,0.198,-0.039,-0.201,-0.158
-0.156,-0.834,6.439,-5.963,-0.368,-0.071,-2.605,-1.743,2.164,-11.749,0.192,-0.044,-0.299,-0.110
-0.156,-0.834,6.439,-5.963,-0.368,-0.071,-2.605,-1.743,2.164,-11.749,0.192,-0.044,-0.299,-0.110
-0.156,-0.886,5.904,-6.077,-0.376,-0.069,-2.457,-1.735,2.060,-12.118,0.181,-0.020,-0.301,0.035
-0.156,-0.886,5.904,-6.077,-0.376,-0.069,-2.457,-1.735,2.060,-12.118,0.181,-0.020,-0.301,0.035
-0.041,-0.769,6.136,-5.937,-0.378,-0.078,-2.676,-1.832,1.923,-12.264,0.187,-0.036,-0.248,-0.255
-0.230,-0.717,6.385,-5.799,-0.316,-0.089,-2.523,-1.771,2.319,-12.021,0.270,0.005,-0.402,-0.061
-0.073,-0.704,6.284,-5.910,-0.247,-0.108,-2.552,-1.635,2.141,-11.681,0.304,0.003,-0.198,-0.205
-0.073,-0.704,6.284,-5.910,-0.247,-0.108,-2.552,-1.635,2.141,-11.681,0.304,0.003,-0.198,-0.205
-0.115,-0.835,6.283,-6.103,-0.381,-0.076,-2.552,-1.735,2.283,-11.973,0.198,-0.039,-0.149,0.084
-0.041,-0.756,6.224,-5.798,-0.370,-0.093,-2.494,-1.920,2.080,-11.627,0.227,-0.025,-0.198,-0.205
-0.182,-0.782,6.439,-5.829,-0.277,-0.086,-2.497,-1.832,1.918,-11.954,0.200,-0.032,-0.252,-0.158
-0.147,-0.730,6.130,-5.993,-0.338,-0.074,-2.536,-1.779,1.795,-11.895,0.178,-0.040,-0.201,-0.013
-0.230,-0.848,6.036,-6.047,-0.382,-0.076,-2.608,-1.840,1.875,-11.749,0.198,-0.039,-0.449,-0.013
-0.197,-0.782,6.311,-5.829,-0.344,-0.087,-2.638,-1.607,2.080,-11.973,0.181,-0.028,-0.202,-0.062
-0.223,-0.836,6.335,-5.829,-0.329,-0.086,-2.733,-1.795,2.120,-11.746,0.254,-0.018,-0.252,0.422
-0.156,-0.822,6.284,-6.021,-0.361,-0.073,-2.510,-1.953,2.141,-11.827,0.209,-0.042,-0.152,-0.109
-0.156,-0.822,6.284,-6.021,-0.361,-0.073,-2.510,-1.953,2.141,-11.827,0.209,-0.042,-0.152,-0.109
-0.230,-0.743,5.984,-5.910,-0.410,-0.074,-2.594,-1.924,2.283,-12.029,0.204,-0.033,-0.408,-0.206
-0.156,-0.717,6.510,-6.325,-0.334,-0.084,-2.595,-1.712,2.322,-11.816,0.223,-0.032,-0.252,-0.158
-0.197,-0.626,6.138,-5.825,-0.369,-0.075,-2.604,-1.699,2.245,-11.771,0.214,-0.029,-0.299,-0.062
-0.048,-0.781,5.924,-5.747,-0.360,-0.076,-2.044,-1.969,2.119,-11.760,0.238,-0.015,-0.498,-0.303
-0.148,-0.677,6.122,-6.186,-0.386,-0.079,-2.622,-1.848,1.896,-12.328,0.207,-0.027,-0.201,-0.206
-0.073,-0.954,6.283,-6.186,-0.364,-0.072,-2.474,-1.795,1.956,-11.458,0.165,-0.038,-0.299,-0.206
-0.263,-0.860,5.970,-6.469,-0.376,-0.073,-2.456,-1.825,2.164,-11.470,0.213,-0.042,-0.303,-0.110
-0.148,-0.728,6.611,-6.325,-0.330,-0.081,-2.608,-1.902,1.955,-11.771,0.151,-0.026,-0.203,-0.496
0.033,-0.665,6.128,-5.550,-0.350,-0.076,-2.509,-1.810,1.896,-11.850,0.200,-0.038,-0.207,-0.158
-0.272,-0.535,6.233,-5.944,-0.342,-0.101,-2.480,-1.741,2.141,-12.117,0.254,-0.018,-0.252,-0.110
-0.148,-0.860,6.225,-6.103,-0.289,-0.072,-2.611,-1.929,1.999,-12.039,0.216,-0.030,-0.149,-0.110
-0.148,-0.860,6.225,-6.103,-0.289,-0.072,-2.611,-1.929,1.999,-12.039,0.216,-0.030,-0.149,-0.110
-0.148,-0.808,6.061,-5.772,-0.366,-0.063,-2.480,-1.796,2.283,-12.320,0.197,-0.045,-0.198,-0.111
-0.189,-0.808,6.121,-6.076,-0.380,-0.076,-2.369,-1.946,2.364,-12.051,0.212,-0.029,-0.149,-0.109
-0.156,-0.795,6.207,-6.077,-0.388,-0.080,-2.379,-1.803,2.141,-11.604,0.138,-0.030,-0.250,-0.158
-0.132,-0.913,6.300,-6.021,-0.402,-0.066,-2.463,-1.878,2.180,-11.894,0.176,-0.033,-0.404,-0.062
-0.073,-0.678,6.129,-5.881,-0.347,-0.076,-2.582,-1.824,1.939,-11.391,0.186,-0.036,-0.248,-0.206
-0.073,-0.678,6.129,-5.881,-0.347,-0.076,-2.582,-1.824,1.939,-11.391,0.186,-0.036,-0.248,-0.206
-0.305,-0.952,6.224,-5.937,-0.295,-0.072,-2.485,-1.688,2.059,-12.118,0.186,-0.036,-0.252,-0.159
-0.197,-0.862,6.526,-6.076,-0.385,-0.075,-2.539,-1.902,2.506,-12.328,0.204,-0.033,-0.250,-0.205
0.075,-0.821,6.293,-5.798,-0.331,-0.085,-2.680,-1.902,2.178,-12.040,0.325,0.004,-0.200,0.132
